Product Origin System,Product Owner Name,Product ID,Product Description,Product First UPC Code
CUS529,Resideo,R8246A1020/B,CONTACTOR,085267081108
CUS529,Resideo,R8246A1038/U,"SUPER TRADELINE. SEMS SCREWS L1,L2,T1,",085267081115
CUS529,Resideo,R8285A1006/B,"120V 60HZ PRIMARY, BULK PACKED.",00085267081139
CUS529,Resideo,R8285A1048/U,"SPDT, 120V.",085267081153
CUS529,Resideo,R8285B1038/U,"DPDT, 120V.",085267081207
CUS529,Resideo,R8285B1053/U,120/208/240V TRADELINE. DPDT (POWER PO,085267081221
CUS529,Resideo,R8285C1002/B,120V 60HZ PRIMARY. BULK PACKED,085267081238
CUS529,Resideo,R8285D1000/B,FAN CENTER,085267081245
CUS529,Resideo,R8285D1026/B,FAN CENTER,085267081252
CUS529,Resideo,R8285D5001/B,CONTROL CENTER W/50VA TRANSFORMER- DPST,085267141840
CUS529,Resideo,R8285D5001/U,"DPST, 120V, 50VA TRANSFORMER-FOR SV950",30085267141841
CUS529,Resideo,R8845U1003/U,SWITCHING RELAY,085267198080
CUS529,Resideo,RA889A1001/U,SWITCHING RELAY,085267198370
CUS529,Resideo,RV8310E2022/U,NVP 395800-9(OBSOLETED THRU PRODUCT PORT,085267794626
CUS529,Resideo,ST9101A1014/B,EFT DR 19202 19207,085267087360
CUS529,Resideo,ST9103A1002/B,"30 SEC HEAT FAN ON DELAY, 60/90/120/150",085267087377
CUS529,Resideo,ST9103A1002/U,"30 SEC HEAT FAN ON DELAY, 60/(90)/120/",30085267087378
CUS529,Resideo,ST9103A1028/B,ELECTRONIC FAN TIMER,085267177504
CUS529,Resideo,ST9103A1036/B,ELECTRONIC FAN TIMER,085267182379
CUS529,Resideo,ST9103A1069/B,ELECTRONIC FAN CONTROL,085267235655
CUS529,Resideo,ST9162A1040/B,EFT 2 STAGE,085267241892
CUS529,Resideo,SV9403M2303/B,"1/2X1/2,3.5 WCREGSET,NAT.GAS,B",085267791670
CUS529,Resideo,SV9403R2712/B,SMT VALVE,085267791281
CUS529,Resideo,SV9501H2409/B,"1/2X1/2,3.2 WCREGSLOWOPENING,BU",085267787529
CUS529,Resideo,SV9501H3415/U,SMART VALVE  395357  1/2 X 3/4,085267790703
CUS529,Resideo,SV9501H3423/U,SMART VALVE  395357  1/2 X 3/4,085267790697
CUS529,Resideo,SV9501M2056/B,SMT VALVE 395357,085267789240
CUS529,Resideo,SV9501M2080/B,SMT VALVE 395357,085267789820
CUS529,Resideo,SV9501M2528/U,SMARTVALVE,085267791090
CUS529,Resideo,SV9501M2700/B,"1/2X1/2,3.5 WC.NATURALGAS,BULKP",085267787499
CUS529,Resideo,SV9501M2742/U,SMART VALVE,085267787666
CUS529,Resideo,SV9501M5109/B,SMART VALVE,085267788113
CUS529,Resideo,SV9501M5117/B,SMART VALVE,085267788120
CUS529,Resideo,SV9501M8129/U,SMARTVALVE,085267791083
CUS529,Resideo,SV9501P2046/B,HOT SURFACE PILOT,085267788618
CUS529,Resideo,SV9502H2522/U,SMARTVALVE,085267791120
CUS529,Resideo,SV9502H2704/U,SMART VALVE,085267789646
CUS529,Resideo,SV9510K2133/B,SMART VALVE  395357,085267790567
CUS529,Resideo,SV9510K2141/B,SMART VALVE  395357,085267790574
CUS529,Resideo,SV9510K2158/B,SMART VALVE 395357 1/2 X 1/2 3 5 NAT,085267793100
CUS529,Resideo,SV9510K2166/B,SMART VALVE 395357 1/2 X 1/2 10 5 LP,085267793117
CUS529,Resideo,SV9510K2539/U,SMARTVALVE,085267297714
CUS529,Resideo,SV9510M2354/B,"1/2X1/2,3.5 WCREGSET,15SEC.PRE",085267788458
CUS529,Resideo,SV9510M2511/U,SMARTVALVE,085267297691
CUS529,Resideo,SV9520H8042/B,SMART  VALVE 395357,085267793964
CUS529,Resideo,SV9520H8513/U,SMARTVALVE,085267297721
CUS529,Resideo,SV9520M2536/U,SMARTVALVE,085267297707
CUS529,Resideo,SV9520Q2706/B,SMART VALVE 395357 1/2 X 1/2 9 WC,085267793582
CUS529,Resideo,SV9540Q2464/U,SMT VALVE 395357 1/2 X 1/2,085267790857
CUS529,Resideo,SV9541Q2561/U,SMARTVALVE,085267297677
CUS529,Resideo,SV9541Q3098/U,SMT VALVE 395357 1/2 X 1/2 3 2 WC,085267793674
CUS529,Resideo,SV9601H4601/U,SMART VALVE  395357 3/4 X 3/4,085267790680
CUS529,Resideo,SV9601M4167/B,"3/4X3/4,3.5 WCREGSET,BULKBACK.",085267787871
CUS529,Resideo,SV9601M4225/B,SMT VALVE 3/4 X 3/4 10 0 WC,085267791663
CUS529,Resideo,SV9601M4571/U,SMARTVALVE,085267297738
CUS529,Resideo,SV9602P4816/U,SMARTVALVE,085267795067
CUS529,Resideo,SV9602P4824/U,SMARTVALVE,085267795074
CUS529,Resideo,SV9602P4832/U,SMARTVALVE,085267795081
CUS529,Resideo,SV9640M4124/B,SMART VALVE,085267790055
CUS529,Resideo,SV9641M4510/U,SMARTVALVE,085267297684
CUS529,Resideo,T8205C1005/C,REMOTE PANEL,085267167765
CUS529,Resideo,TG200-UT/U,"THERMOMETER,2  DIAL, 1/2  THREADED WELL",085267640497
CUS529,Resideo,TG250-UT/U,"THERMOMETER,2.5  DIAL,1/2  THREADED WELL",085267653701
CUS529,Resideo,TS8205A1007/B,REMOTE PANEL,085267169110
CUS529,Resideo,TS8205A1007/C,REMOTE PANEL,20085267169114
CUS529,Resideo,V110D1000/U,V110 VALVE BODY- STRAIGHT PATTERN WITH M,085267103145
CUS529,Resideo,V110D1008/U,V110 VALVE BODY-STRAIGHT PATTERN WITH MN,085267103152
CUS529,Resideo,V110D1016/U,V110 VALVE BODY-STRAIGHT PATTERN WITH MN,085267103169
CUS529,Resideo,V110D1024/U,V110 VALVE BODY-STRAIGHT PATTERN WITH MN,085267103176
CUS529,Resideo,V110E1004/U,V110 VALVE BODY- VERTICAL ANGLE PATTERN,085267103213
CUS529,Resideo,V110E1012/U,00   VALVE BODY- VERTICAL ANGLE PATTERN,085267103220
CUS529,Resideo,V110E1020/U,V110 VALVE BODY- VERTICAL ANGLE PATTERN,085267103237
CUS529,Resideo,V110E1028/U,V110 VALVE BODY- VERTICAL ANGLE PATTERN,085267103244
CUS529,Resideo,V110F1002/U,4800  ALVE BODY- HORIZONTAL ANGLE PATTER,085267103275
CUS529,Resideo,V110F1010/U,RADIATOR VALVE,085267103282
CUS529,Resideo,V110F1018/U,V110 VALVE BODY- HORIZONTAL ANGLE PATTE,085267103299
CUS529,Resideo,V4046A1009/B,DELAYED OIL VALVE,085267103978
CUS529,Resideo,V4046A1074/U,DELAYED OIL VALVE 120V 60HZ DELAYED OP,085267104036
CUS529,Resideo,V4046A1116/U,TRADELINE. NARP SPECIAL.,085267104067
CUS529,Resideo,V4046B1007/U,MAGNETIC VALVE 120V 60HZ 150PSI MAX OP,085267104074
CUS529,Resideo,V800A1088/U,STANDING PILOT GAS VALVE,085267000710
CUS529,Resideo,VBG2-50-40,"CONTROL BALL VALVE,2W,DN50,G23/4 ,KVS40",4046911063952
CUS529,Resideo,VBG3-40-25,"CONTROL BALL VALVE,3W,DN40,G21/4 ,KVS25",4046911064126
CUS529,Resideo,VBG3-50-63,"CONTROL BALL VALVE,3W,DN50,G23/4 ,KVS63",4046911064157
CUS529,Resideo,VR4200A2813/B,CGC 1/2 X 1/2 4 0 WC,085267791649
CUS529,Resideo,VR4200A2821/B,DUAL VALVE GAS CONTROL 1/2 X 1/2 10 0,085267791656
CUS529,Resideo,VR4200A2839/B,DUAL VALVE GAS CONTROL,085267591904
CUS529,Resideo,VR4200A2928/U,DUAL VALVE GAS CONTROL 1/2 X 1/2,085267407038
CUS529,Resideo,VR4205M1308/B,"1/2 X 1/2, REG SET 6.0 ATTACHED CONDUIT",085267111805
CUS529,Resideo,VR4205M1357/B,GAS VALVE,085267765992
CUS529,Resideo,VR4205M2926/B,CGC DL VLV DSI 1/2 X 1/2,085267784450
CUS529,Resideo,VR4300A4502/U,LINE VOLTAGE STANDING PILOT GAS VALVE,085267111843
CUS529,Resideo,VR4304M4519/U,LINE VOLTAGE INTERMITTENT PILOT GAS VALV,085267111867
CUS529,Resideo,VR4305M4532/U,LINE VOLTAGE DIRECT IGNITION GAS VALVE,085267111881
CUS529,Resideo,VR4305M4540/B,CGC DL VLV DSI,40085267787985
CUS529,Resideo,VR8100C2991/B,CGC 394350-242 1/2 X 1/2 10 0 WC,085267793643
CUS529,Resideo,VR8104M2349/B,CGC 394350-202 1/2 X 1/2 3 5,085267793339
CUS529,Resideo,VR8104M2356/B,CGC 394350-202 1/2 X 1/2 10 0,085267793346
CUS529,Resideo,VR8104M2505/B,DUAL GAS VALVE O/L 394350-202 1/2X1/2 3,085267791441
CUS529,Resideo,VR8104M8015/B,CGC 392350-202 3/8 X 3/8 3 5,085267795296
CUS529,Resideo,VR8105M2833/B,CGC 1/2 X 1/2 10.5,085267791908
CUS529,Resideo,VR8105M2841/B,"1/2X1/2,REGSET3.5 WC.BULKPACK.",085267791915
CUS529,Resideo,VR8200A2009/B,"1/2X1/2,REG.SET3.5 WC,W/CONV.TE",085267111980
CUS529,Resideo,VR8200A2082/B,"1/2X1/2,REG.SET10. WC,W/CONV.TE",085267112017
CUS529,Resideo,VR8200A2116/B,CGC 24 V DUAL VL 1/2 X 1/2,085267112031
CUS529,Resideo,VR8200A2116/T,CGC 24 V DUAL VL,
CUS529,Resideo,VR8200A2124/U,STANDING PILOT GAS VALVE,085267112048
CUS529,Resideo,VR8200A2132/U,STANDING PILOT GAS VALVE,085267112055
CUS529,Resideo,VR8200A2264/B,CGC 24V DUAL VLV,085267112116
CUS529,Resideo,VR8200A2322/U,STANDING PILOT GAS VALVE,085267112130
CUS529,Resideo,VR8200A2348/B,CGC 24 V DUAL VL,085267112154
CUS529,Resideo,VR8200A2421/B,CGC 24 V DUAL VL,085267112208
CUS529,Resideo,VR8200A2744/U,STANDING PILOT GAS VALVE,085267788021
CUS529,Resideo,VR8200A2900/B,CGC 24 V DUAL VL,085267112246
CUS529,Resideo,VR8200C1041/U,STANDING PILOT GAS VALVE,085267112260
CUS529,Resideo,VR8200C1074/B,CGC DUL VLV STD PLT,085267112284
CUS529,Resideo,VR8200C1165/B,CGC 24V 1/2 X/2 NAT,085267112345
CUS529,Resideo,VR8200C2213/B,CGC 1/2 X 1/2 LP 24V,085267112369
CUS529,Resideo,VR8200C2221/B,DUAL VLV 1/2 X 1/2,085267792745
CUS529,Resideo,VR8200C3005/B,CGC 1/2 X 1/2 DUL VL,085267112376
CUS529,Resideo,VR8200C3013/B,CGC 1/2 X 1/2 DUL VALVE GAS CONTROL,085267112383
CUS529,Resideo,VR8200C6008/B,CGC 1/2 X 1/2 DL VLV,085267786737
CUS529,Resideo,VR8200C6065/B,DUAL VALVE GAS CONTROL O/L 394350,085267796090
CUS529,Resideo,VR8200H1004/B,COMBINATION GAS CONTROLLER,085267112406
CUS529,Resideo,VR8200H1228/B,CGC DUAL VLV,085267112475
CUS529,Resideo,VR8200H1236/U,STANDING PILOT GAS VALVE,085267783897
CUS529,Resideo,VR8200H1251/U,STANDING PILOT GAS VALVE,085267112482
CUS529,Resideo,VR8200H1293/B,DUAL VALVE GAS CONTROL,085267095990
CUS529,Resideo,VR8200H3000/B,CGC DL VLV ST PLT,085267783934
CUS529,Resideo,VR8200M2915/B,CGC 1/2 X 1/2 10WC,085267792448
CUS529,Resideo,VR8200M2923/B,CGC 1/2 X 1/2 4 WC,085267792455
CUS529,Resideo,VR8200M7005/B,CGC STD PLT 24V,085267795388
CUS529,Resideo,VR8200M7013/B,CGC STD PLT 24V,085267795395
CUS529,Resideo,VR8203A1005/B,CGC DL STD REG,085267112536
CUS529,Resideo,VR8204A2001/B,"1/2X1/2,REG.SET.3.5 ,W.C.,BULKP",085267112543
CUS529,Resideo,VR8204A2076/U,INTERMITTENT PILOT GAS VALVE,085267112598
CUS529,Resideo,VR8204A2126/B,CGC INT PLT,085267112611
CUS529,Resideo,VR8204A2175/B,CGC 24V INT PLT,085267112642
CUS529,Resideo,VR8204A2183/B,"1/2 X 1/2, REG. SET 10.0 IN. W.C. BULK.",085267112659
CUS529,Resideo,VR8204A2209/B,CGC INT PLT 24 V F,085267112673
CUS529,Resideo,VR8204A2258/B,CGC INT PLT 24 V F,085267112710
CUS529,Resideo,VR8204A2266/B,"1/2X1/2RHOUTLET,REG.SETAT3.5 WC",085267112727
CUS529,Resideo,VR8204A2803/B,CGC 24V INT PLT,085267112758
CUS529,Resideo,VR8204A2837/B,CGC INT PLT STD REG,085267112789
CUS529,Resideo,VR8204A2852/B,"1/2X1/2,4.0 WCREG50/60HZCOILBULK",085267140294
CUS529,Resideo,VR8204A3322/B,GAS VALVE,085267171366
CUS529,Resideo,VR8204A5806/B,CGC INT PLT STD REG,085267795548
CUS529,Resideo,VR8204A8826/B,CGC 1/2 X 1/2 4 0,085267792189
CUS529,Resideo,VR8204A8834/B,CGC 394350-1 1/2 X 1/2 10 LP,085267792714
CUS529,Resideo,VR8204A8842/B,CGC 394350-70 CE MODEL,085267792776
CUS529,Resideo,VR8204A8909/B,INTERMITTENT PILOT GAS VALVE,085267979528
CUS529,Resideo,VR8204A8917/B,INTERMITTENT PILOT GAS VALVE,085267187145
CUS529,Resideo,VR8204C1019/U,INTERMITTENT PILOT GAS VALVE,085267112819
CUS529,Resideo,VR8204C1126/B,CGC INT PLT STEP REG,085267112895
CUS529,Resideo,VR8204C2462/B,DUAL VLV STEP REG 1/2 X 1/2,085267792738
CUS529,Resideo,VR8204C2512/B,CGC INT PLT 00-W426,085267780438
CUS529,Resideo,VR8204C3007/B,CGC INT PLT STEP OPN,085267112963
CUS529,Resideo,VR8204C3015/B,CGC INT PLT STEP OPN,085267112970
CUS529,Resideo,VR8204C6000/B,CGC INT PLT STEP OPN,085267786676
CUS529,Resideo,VR8204C6018/B,CGC INT PLT STEP OPN,085267786683
CUS529,Resideo,VR8204H1006/B,ARMATUR,8714724039025
CUS529,Resideo,VR8204H1006/U,INTERMITTENT PILOT GAS VALVE,085267112994
CUS529,Resideo,VR8204H1048/B,CGC DUAL VALVE,085267113021
CUS529,Resideo,VR8204H1147/B,DUAL VALVE GAS CONTROL,085267168878
CUS529,Resideo,VR8204H2301/B,CGC INT PLT,085267113069
CUS529,Resideo,VR8204H3010/B,CGC INT PLT,085267784092
CUS529,Resideo,VR8204H3440/B,CGC INT PLT,085267787420
CUS529,Resideo,VR8204H8019/B,CGC INT PLT,085267113076
CUS529,Resideo,VR8204K2729/B,INTERMITTENT PILOT GAS VALVE,085267954716
CUS529,Resideo,VR8204K2737/B,INTERMITTENT PILOT GAS VALVE,085267913164
CUS529,Resideo,VR8204M1000/B,CGC 24 V STD PLT -40,085267113083
CUS529,Resideo,VR8204M1018/B,CGC 24 V STD PLT -40,085267113090
CUS529,Resideo,VR8204M1026/B,CGC 24 V STD PLT -40,085267113106
CUS529,Resideo,VR8204M1075/B,CGC 24 V STD PLT-40,085267789653
CUS529,Resideo,VR8204M1091/U,INTERMITTENT PILOT GAS VALVE,085267113151
CUS529,Resideo,VR8204M1133/B,"1/2X1/2,REG.SET3.5 W.C.,-40TO1",085267113175
CUS529,Resideo,VR8204M1141/U,CGC 24 V STD PLT-40,085267113182
CUS529,Resideo,VR8204M1216/B,CGC INT PLT -40,
CUS529,Resideo,VR8204M1224/B,CGC 24 V STD PLT -40,085267786331
CUS529,Resideo,VR8204M1232/U,CGC,085267788779
CUS529,Resideo,VR8204M1901/B,DUAL VALVE 1/2 X 1/2 3 5 WC 394350-2,085267792424
CUS529,Resideo,VR8204M2503/B,CGC 394350-6 1/2 X 1/2 3 5 WC,40085267793733
CUS529,Resideo,VR8204M2701/B,CGC INT PLT -40,085267781770
CUS529,Resideo,VR8204M2719/B,1/2 X 1/2 10 CGC 394350-2,085267792837
CUS529,Resideo,VR8204M8046/B,"VR8204M 1SG GAS VALVE, 3.5  WC 1/2X1/2,",085267689472
CUS529,Resideo,VR8204M8053/B,"VR8204M 1SG GAS VALVE, 3.5  WC 1/2 ELB X",194159013551
CUS529,Resideo,VR8204N1611/B,2 STAGE 1/2 X 1/2 10,085267792370
CUS529,Resideo,VR8204N1629/B,2 STAGE 1/2 X 1/2 10,085267794978
CUS529,Resideo,VR8204P1007/B,1/2  NPT INLET X 1/2  NPT OUTLET 3.5  WC,085267784184
CUS529,Resideo,VR8204P2294/B,CGC 1/2 X 1/2 10 0 WC,085267795654
CUS529,Resideo,VR8204P2335/B,"VR8204P 1SG GAS VALVE, 1.7 FIXED/3.5  WC",194159005044
CUS529,Resideo,VR8204Q2400/B,DUAL VALVE GAS CONTROL 2-STAGE 1/2 X 1/2,085267792509
CUS529,Resideo,VR8204Q2418/B,DUAL VALVE 1/2 X 1/2 2-STAGE,085267792516
CUS529,Resideo,VR8204Q2467/B,INTERMITTENT PILOT GAS VALVE,085267721059
CUS529,Resideo,VR8204Q2475/B,INTERMT PILOT TWO STAGE 24V,085267627146
CUS529,Resideo,VR8204Q2954/B,DUAL VALVE 1/2 X 1/2  2-STAGE,085267796052
CUS529,Resideo,VR8204Q2962/B,DUAL VALVE 2 STAGES,085267306331
CUS529,Resideo,VR8205A2008/B,"1/2X1/2,REG.SET3.5 W.C.,BULKPAC",085267113250
CUS529,Resideo,VR8205A2016/B,"1/2 X 1/2, REG. SET 11.0 IN. WC, BULK P",085267113267
CUS529,Resideo,VR8205A2024/U,DIRECT IGNITION GAS VALVE,085267113274
CUS529,Resideo,VR8205A2065/B,"1/2X1/2,REG.SETAT5.0 W.C.BULKP",085267113298
CUS529,Resideo,VR8205A2081/B,"1/2 X 1/2, REG. SET 10.0 IN. W.C. BULK.",085267113304
CUS529,Resideo,VR8205A2123/B,"1/2X1/2,REG.SETAT6.0 W.C.BULKP",085267113311
CUS529,Resideo,VR8205A2124/B,"VR8205A 1SG GAS VALVE, 4.5 WC, 1/2 X1/2,",194159004337
CUS529,Resideo,VR8205A2131/B,CGC 24V DSI,085267113328
CUS529,Resideo,VR8205A2255/B,DUAL VALVE DSI   394350,085267790550
CUS529,Resideo,VR8205A2263/B,CGC 394350-20 12 X 1/2 3 5,085267792844
CUS529,Resideo,VR8205A2800/B,"1/2X1/2,3.5 WCREG.50/60HZCOILBUL",085267784139
CUS529,Resideo,VR8205A2818/B,CGC 24 VLT DSI,085267794794
CUS529,Resideo,VR8205A2826/B,DUAL VALVE GAS CONTROL,085267339759
CUS529,Resideo,VR8205C1008/B,"1/2X1/2,REG.SET3.5 WCFULLRATE,",085267113359
CUS529,Resideo,VR8205C1024/U,DIRECT IGNITION GAS VALVE,085267113373
CUS529,Resideo,VR8205H1003/B,"1/2X1/2,REG.SET3.5 WCFULLRATE,",085267113403
CUS529,Resideo,VR8205H1003/U,DIRECT IGNITION GAS VALVE,30085267113404
CUS529,Resideo,VR8205H2605/B,CGC DL VLV,085267780162
CUS529,Resideo,VR8205K1157/B,"1/2X1/2,NATGAS.SLOWREG.3.5 W.C.",085267113496
CUS529,Resideo,VR8205K1173/B,"1/2 X 1/2, REG SETTING: 10.0.  SPECIAL",085267784238
CUS529,Resideo,VR8205K2247/B,CGC 394350-25 1/2 X 1/2 3 5,085267793452
CUS529,Resideo,VR8205K2619/B,CGC DL VLV DSI,085267782166
CUS529,Resideo,VR8205K2932/B,CGC 1/2 X 1/2 4 WC,085267792332
CUS529,Resideo,VR8205K8012/B,CGC DL VLV DSI,085267784245
CUS529,Resideo,VR8205M1080/B,CGC 24V DSI,085267113502
CUS529,Resideo,VR8205M1122/B,CGC 24 V DSI REINSTATE 03-W045,085267113533
CUS529,Resideo,VR8205M1130/B,CGC 24 V DSI,085267787543
CUS529,Resideo,VR8205M2401/B,CGC 24 V DSI,085267113564
CUS529,Resideo,VR8205M2450/B,DUAL VALVE DSI,085267788939
CUS529,Resideo,VR8205M2476/U,CGC 1/2 X 1/2 3 5,085267791984
CUS529,Resideo,VR8205M2823/B,CGC 24 V DSI,085267784283
CUS529,Resideo,VR8205M2823T/U,DUAL VALVE GAS CONTROL,085267461672
CUS529,Resideo,VR8205M2831/B,CGC 24 V DSI,085267786249
CUS529,Resideo,VR8205M2872/B,GAS VALVE,085267648950
CUS529,Resideo,VR8205M2880/B,GAS VALVE,085267683098
CUS529,Resideo,VR8205M2906/B,CGC 24 VLT DSI,085267784290
CUS529,Resideo,VR8205M2914/B,CGC 24 VLT DSI,085267784306
CUS529,Resideo,VR8205M2922/B,CGC 1/2 X 1/2 10 LP,085267792301
CUS529,Resideo,VR8205M2930/B,CGC 1/2 X 1/2 4 WC,085267792318
CUS529,Resideo,VR8205M2938/B,CGC 24 VLT DSI,085267461603
CUS529,Resideo,VR8205M2938/U,DUAL VALVE GAS CONTROL 1/2 X 1/2,30085267461604
CUS529,Resideo,VR8205M2946/U,DUAL VALVE GAS CONTROL 1/2 X 1/2,085267659109
CUS529,Resideo,VR8205M2948/B,DUAL VALVE GAS CONTROL,085267794619
CUS529,Resideo,VR8205M8804/B,CGC 24VLT DSI,085267784313
CUS529,Resideo,VR8205M8812/B,CGC 24 VLT DSI,085267784320
CUS529,Resideo,VR8205M8846/B,GAS VALVE,085267706919
CUS529,Resideo,VR8205M8854/B,VR8205M 1SG AG GAS VALVE,085267413220
CUS529,Resideo,VR8205M8862/B,VR8205M 1SG AG GAS VALVE,085267478915
CUS529,Resideo,VR8205N2913/B,DUAL VALVE GAS CONTROL,085267794336
CUS529,Resideo,VR8205N2921/B,DUAL VALVE GAS CONTROL,085267794350
CUS529,Resideo,VR8205N8829/B,DUAL VALVE GAS CONTROL,085267794251
CUS529,Resideo,VR8205N8829T/U,DUAL VALVE GAS CONTROL,085267525916
CUS529,Resideo,VR8205Q2373/B,CGC 394350-521 1/2 X 1/2 3 5,085267795586
CUS529,Resideo,VR8205Q2381/B,CGC 1/2 X 1/2 3 0,085267795838
CUS529,Resideo,VR8205Q2480/B,CGC 394350-521 1/2 X 1/2 3.5,085267795357
CUS529,Resideo,VR8205Q2555/U,TWO STAGE DI GAS VALVE,085267795708
CUS529,Resideo,VR8205Q2662/B,CGC 394350-521 2 STAGE 1/2 X 1/2,085267792806
CUS529,Resideo,VR8205Q2738/B,DUAL VALVE GAS CONTROL,085267794169
CUS529,Resideo,VR8205Q2746/B,DUAL VALVE GAS CONTROL,085267794084
CUS529,Resideo,VR8205Q2746T/U,DUAL VALVE GAS CONTROL,085267633895
CUS529,Resideo,VR8205Q2787/B,DUAL VALVE GAS CONTROL,085267794822
CUS529,Resideo,VR8205Q2787/T,DUAL VALVE GAS CONTROL,085267794824
CUS529,Resideo,VR8205Q2787T/U,DUAL VALVE GAS CONTROL,085267647212
CUS529,Resideo,VR8205Q2795/B,DUAL VALVE GAS CONTROL,085267795432
CUS529,Resideo,VR8205Q2795T/U,DUAL VALVE GAS CONTROL,085267665131
CUS529,Resideo,VR8205Q2928/B,DUAL VALVE GAS CONTROL,085267794664
CUS529,Resideo,VR8205Q2936/B,DUAL VALVE GAS CONTROL,085267794701
CUS529,Resideo,VR8205Q2951/B,GAS VALVE,085267269551
CUS529,Resideo,VR8205Q2969/B,GAS VALVE,085267809429
CUS529,Resideo,VR8205Q3801/T,DUAL VALVE GAS CONTROL,085267797351
CUS529,Resideo,VR8205Q4114/B,DUAL VALVE GAS CONTROL,085267310918
CUS529,Resideo,VR8205Q4122/B,DUAL VALVE GAS CONTROL,085267427647
CUS529,Resideo,VR8205R2091/B,CGC,085267790062
CUS529,Resideo,VR8215M2707/B,JAVELIN AG GAS VALVE,085267599313
CUS529,Resideo,VR8215M2715/B,VR8215 AG GAS VALVE,085267705790
CUS529,Resideo,VR8215M5700/B,JAVELIN AG GAS VALVE,085267611510
CUS529,Resideo,VR8215M5718/B,JAVELIN AG GAS VALVE,085267584593
CUS529,Resideo,VR8215M5726/B,JAVELIN AG GAS VALVE,085267559911
CUS529,Resideo,VR8215M5734/B,VR8215 AG GAS VALVE,085267697637
CUS529,Resideo,VR8215M5742/B,VR8215 AG GAS VALVE,085267672009
CUS529,Resideo,VR8215S1206/B,GAS CONTROL VALVE,085267770958
CUS529,Resideo,VR8215S1214/U,JAVELIN GAS VALVE,085267732123
CUS529,Resideo,VR8215S1214T/U,DUAL VALVE GAS CONTROL,085267676366
CUS529,Resideo,VR8215S1230/B,JAVELIN GAS VALVE,085267279734
CUS529,Resideo,VR8215S1230T/U,DUAL VALVE GAS CONTROL,085267196413
CUS529,Resideo,VR8215S1248/B,JAVELIN GAS VALVE,085267739063
CUS529,Resideo,VR8215S1248T/U,DUAL VALVE GAS CONTROL,085267345293
CUS529,Resideo,VR8215S1255/B,JAVELIN GAS VALVE,085267883368
CUS529,Resideo,VR8215S1263/B,JAVELIN GAS VALVE,085267497282
CUS529,Resideo,VR8215S1289/B,GAS VALVE,085267187497
CUS529,Resideo,VR8215S1313/B,GAS VALVE,085267959056
CUS529,Resideo,VR8215S1328/B,"VR8215S 1SG GAS VALVE, 4.0 WC",194159013629
CUS529,Resideo,VR8215S1503/U,DIRECT IGNITION GAS VALVE,085267693868
CUS529,Resideo,VR8215S5207/B,JAVELIN GAS VALVE,085267337670
CUS529,Resideo,VR8215S5215/B,JAVELIN GAS VALVE,085267504713
CUS529,Resideo,VR8215S5231/B,JAVELIN GAS VALVE,085267397513
CUS529,Resideo,VR8215T1205/B,JAVELIN GAS VALVE,085267713702
CUS529,Resideo,VR8215T1239/B,JAVELIN GAS VALVE,085267480123
CUS529,Resideo,VR8215T1255/B,JAVELIN GAS VALVE,085267417884
CUS529,Resideo,VR8215T1502/U,DIRECT IGNITION GAS VALVE,085267919159
CUS529,Resideo,VR8215T5206/B,JAVELIN GAS VALVE,085267775687
CUS529,Resideo,VR8215T5214/B,GAS VALVE,085267838580
CUS529,Resideo,VR8215T5222/B,JAVELIN GAS VALVE,085267388306
CUS529,Resideo,VR8245M2530/U,UNIVERSAL GAS VALVE,085267794015
CUS529,Resideo,VR8300A3203/B,CGC DL VLV STD PLT,085267113731
CUS529,Resideo,VR8300A3500/U,STANDING PILOT GAS VALVE,085267113748
CUS529,Resideo,VR8300A3518/U,STANDING PILOT GAS VALVE,085267113755
CUS529,Resideo,VR8300A3906/B,CGC DL VLV STD PLT,085267113786
CUS529,Resideo,VR8300A4003/B,"3/4X3/4,REG.SETAT3.5 WC.BULKPA",085267113809
CUS529,Resideo,VR8300A4508/U,STANDING PILOT GAS VALVE,085267113847
CUS529,Resideo,VR8300A4516/U,STANDING PILOT GAS VALVE,085267113854
CUS529,Resideo,VR8300A4805/B,"3/4X3/4,3.5 WC,50/60HZ,GROUNDTE",085267113878
CUS529,Resideo,VR8300C2120/B,CGC DL VL STD PLT,085267113922
CUS529,Resideo,VR8300C4027/B,"3/4X3/4,3.5 WCFULLRATE,0.7 WCS",085267114059
CUS529,Resideo,VR8300C4035/U,STANDING PILOT GAS VALVE,085267114066
CUS529,Resideo,VR8300C4050/B,COMBINATION GAS CONTROL (NAT GAS),085267114080
CUS529,Resideo,VR8300C4506/U,STANDING PILOT GAS VALVE,085267114141
CUS529,Resideo,VR8300C4803/B,CGC DL VL ST PLT,085267114165
CUS529,Resideo,VR8300C4837/B,CGC DL VL ST PLT,085267786638
CUS529,Resideo,VR8300H2109/B,CGC DL VLV SLO,085267795938
CUS529,Resideo,VR8300H3131/B,CGC DL VLV SLO,085267114202
CUS529,Resideo,VR8300H4006/B,"3/4X3/4,REG.SETAT3.5 WC.SLOWOP",085267114219
CUS529,Resideo,VR8300H4501/U,STANDING PILOT GAS VALVE,085267114233
CUS529,Resideo,VR8300M4406/U,STANDING PILOT GAS VALVE,085267581110
CUS529,Resideo,VR8301A4878/B,CGC DL VLV STD PLT,085267784795
CUS529,Resideo,VR8303M4848/B,CGC DL VLV,085267788397
